SO2 CO O3 NO2 PM10 PM2.5 T2 precip ws wd humid cl 
0.002000 0.600000 0.017000 0.024000 30.000000 22.000000 -2.000000 -999.000000 2.900000 270.000000 43.000000 8.000000 
0.002000 0.600000 0.018000 0.022000 21.000000 10.000000 -2.100000 -999.000000 2.800000 250.000000 49.000000 9.000000 
0.002000 0.500000 0.018000 0.022000 23.000000 13.000000 -2.500000 -999.000000 4.700000 250.000000 31.000000 6.000000 
0.002000 0.500000 0.016000 0.026000 16.000000 15.000000 -2.100000 -999.000000 5.200000 230.000000 37.000000 9.000000 
0.003000 0.500000 0.025000 0.014000 25.000000 16.000000 -1.300000 -999.000000 6.700000 230.000000 33.000000 3.000000 
0.003000 0.500000 0.026000 0.013000 18.000000 15.000000 -1.000000 0.000000 6.400000 230.000000 33.000000 5.000000 
0.004000 0.600000 0.022000 0.018000 24.000000 18.000000 -2.000000 -999.000000 5.400000 250.000000 36.000000 9.000000 
0.003000 0.600000 0.018000 0.023000 27.000000 19.000000 -2.200000 -999.000000 6.000000 230.000000 42.000000 9.000000 
0.003000 0.500000 0.021000 0.020000 28.000000 17.000000 -2.700000 0.000000 5.100000 250.000000 45.000000 9.000000 
0.003000 0.600000 0.019000 0.023000 47.000000 26.000000 -2.900000 -999.000000 5.100000 230.000000 38.000000 8.000000 
0.004000 0.600000 0.016000 0.025000 37.000000 22.000000 -3.200000 -999.000000 3.300000 230.000000 44.000000 8.000000 
0.003000 0.600000 0.011000 0.029000 23.000000 19.000000 -3.400000 0.000000 4.000000 250.000000 32.000000 7.000000 
0.003000 0.600000 0.012000 0.026000 19.000000 18.000000 -3.500000 -999.000000 5.200000 180.000000 42.000000 -999.000000 
0.003000 0.500000 0.015000 0.021000 14.000000 14.000000 -4.000000 -999.000000 4.800000 180.000000 60.000000 9.000000 
0.002000 0.500000 0.019000 0.016000 10.000000 9.000000 -4.800000 0.200000 5.400000 270.000000 63.000000 9.000000 
0.002000 0.500000 0.019000 0.015000 8.000000 7.000000 -4.800000 -999.000000 5.200000 270.000000 60.000000 9.000000 
0.002000 0.500000 0.021000 0.011000 7.000000 5.000000 -4.900000 -999.000000 4.400000 230.000000 64.000000 8.000000 
0.002000 0.500000 0.022000 0.010000 8.000000 8.000000 -5.100000 0.500000 3.300000 180.000000 69.000000 9.000000 
0.002000 0.500000 0.023000 0.008000 7.000000 4.000000 -5.600000 -999.000000 3.000000 230.000000 68.000000 9.000000 
0.003000 0.500000 0.021000 0.011000 9.000000 7.000000 -5.700000 -999.000000 3.200000 320.000000 55.000000 9.000000 
0.003000 0.500000 0.020000 0.012000 10.000000 8.000000 -5.500000 0.200000 4.100000 200.000000 61.000000 8.000000 
0.003000 0.500000 0.022000 0.010000 12.000000 9.000000 -5.500000 -999.000000 3.600000 250.000000 58.000000 9.000000 
0.003000 0.500000 0.023000 0.008000 13.000000 11.000000 -5.700000 -999.000000 7.100000 250.000000 70.000000 9.000000 
0.003000 0.500000 0.021000 0.011000 15.000000 9.000000 -6.000000 1.700000 5.000000 250.000000 79.000000 9.000000 
0.003000 0.600000 0.017000 0.017000 10.000000 7.000000 -5.800000 -999.000000 4.900000 250.000000 79.000000 9.000000 
0.003000 0.600000 0.016000 0.017000 16.000000 15.000000 -5.700000 -999.000000 6.500000 250.000000 63.000000 7.000000 
0.003000 0.600000 0.021000 0.012000 20.000000 17.000000 -4.300000 0.200000 5.700000 250.000000 63.000000 6.000000 
-999.000000 -999.000000 -999.000000 -999.000000 17.000000 17.000000 -3.500000 -999.000000 5.900000 250.000000 64.000000 7.000000 
-999.000000 -999.000000 -999.000000 -999.000000 17.000000 16.000000 -3.500000 -999.000000 6.100000 250.000000 78.000000 9.000000 
0.003000 0.400000 0.023000 0.014000 18.000000 16.000000 -4.500000 1.600000 4.400000 250.000000 84.000000 9.000000 
0.003000 0.400000 0.023000 0.017000 20.000000 14.000000 -4.100000 -999.000000 4.300000 270.000000 82.000000 9.000000 
0.003000 0.400000 0.023000 0.016000 23.000000 21.000000 -4.100000 -999.000000 3.600000 270.000000 77.000000 9.000000 
0.002000 0.400000 0.024000 0.014000 20.000000 15.000000 -4.000000 1.000000 4.000000 270.000000 79.000000 9.000000 
0.002000 0.400000 0.023000 0.014000 21.000000 11.000000 -4.400000 -999.000000 4.800000 270.000000 81.000000 9.000000 
0.002000 0.400000 0.020000 0.017000 14.000000 14.000000 -5.000000 -999.000000 4.200000 270.000000 84.000000 9.000000 
0.002000 0.400000 0.015000 0.022000 14.000000 12.000000 -5.000000 1.200000 4.700000 270.000000 68.000000 6.000000 
0.002000 0.400000 0.017000 0.019000 12.000000 9.000000 -4.900000 -999.000000 5.000000 290.000000 65.000000 9.000000 
0.002000 0.400000 0.022000 0.014000 19.000000 17.000000 -4.600000 -999.000000 4.900000 270.000000 67.000000 9.000000 
0.002000 0.400000 0.023000 0.011000 15.000000 15.000000 -5.100000 0.400000 1.500000 160.000000 89.000000 9.000000 
0.002000 0.400000 0.023000 0.012000 13.000000 12.000000 -5.300000 -999.000000 0.900000 290.000000 88.000000 9.000000 
0.002000 0.400000 0.025000 0.010000 16.000000 15.000000 -5.300000 -999.000000 5.000000 270.000000 71.000000 8.000000 
0.002000 0.400000 0.025000 0.010000 18.000000 17.000000 -4.600000 1.900000 7.500000 320.000000 70.000000 8.000000 
0.002000 0.400000 0.026000 0.009000 17.000000 16.000000 -4.300000 -999.000000 2.800000 320.000000 78.000000 9.000000 
0.002000 0.400000 0.027000 0.009000 15.000000 11.000000 -4.400000 -999.000000 1.600000 270.000000 75.000000 9.000000 
0.002000 0.400000 0.025000 0.010000 16.000000 13.000000 -4.700000 0.500000 3.600000 290.000000 55.000000 9.000000 
0.002000 0.500000 0.023000 0.012000 16.000000 13.000000 -4.600000 -999.000000 2.200000 200.000000 86.000000 9.000000 
0.002000 0.500000 0.021000 0.014000 18.000000 12.000000 -4.600000 -999.000000 6.400000 250.000000 74.000000 9.000000 
0.002000 0.500000 0.014000 0.022000 17.000000 16.000000 -4.500000 1.500000 4.600000 250.000000 80.000000 9.000000 
0.002000 0.500000 0.009000 0.028000 18.000000 15.000000 -4.800000 -999.000000 3.800000 290.000000 68.000000 7.000000 
0.002000 0.700000 0.005000 0.036000 22.000000 17.000000 -4.300000 -999.000000 5.700000 250.000000 70.000000 8.000000 
0.002000 0.600000 0.014000 0.026000 27.000000 25.000000 -3.300000 0.100000 2.900000 250.000000 64.000000 7.000000 
0.003000 0.400000 0.026000 0.012000 25.000000 18.000000 -2.500000 -999.000000 1.000000 50.000000 89.000000 9.000000 
0.002000 0.400000 0.029000 0.009000 16.000000 14.000000 -3.300000 -999.000000 1.300000 70.000000 91.000000 9.000000 
0.002000 0.400000 0.030000 0.011000 15.000000 12.000000 -2.300000 2.700000 1.100000 180.000000 89.000000 9.000000 
0.002000 0.400000 0.032000 0.012000 18.000000 14.000000 -1.900000 -999.000000 1.500000 340.000000 78.000000 8.000000 
0.002000 0.400000 0.032000 0.013000 17.000000 17.000000 -0.900000 -999.000000 3.100000 290.000000 69.000000 6.000000 
0.002000 0.400000 0.030000 0.014000 15.000000 13.000000 -1.800000 0.300000 3.000000 250.000000 70.000000 6.000000 
0.002000 0.400000 0.024000 0.021000 18.000000 11.000000 -2.200000 -999.000000 3.000000 250.000000 61.000000 7.000000 
0.002000 0.400000 0.022000 0.023000 15.000000 14.000000 -3.700000 -999.000000 1.500000 110.000000 62.000000 5.000000 
0.002000 0.500000 0.022000 0.024000 20.000000 17.000000 -4.200000 -999.000000 1.500000 270.000000 60.000000 4.000000 
0.002000 0.500000 0.016000 0.031000 19.000000 16.000000 -4.800000 -999.000000 4.300000 270.000000 62.000000 6.000000 
0.002000 0.500000 0.014000 0.032000 18.000000 16.000000 -3.800000 -999.000000 2.400000 230.000000 65.000000 8.000000 
0.002000 0.500000 0.012000 0.034000 18.000000 14.000000 -3.800000 0.000000 1.100000 110.000000 55.000000 5.000000 
0.002000 0.700000 0.002000 0.047000 23.000000 18.000000 -4.000000 -999.000000 0.700000 250.000000 59.000000 -999.000000 
0.002000 0.700000 0.002000 0.044000 28.000000 25.000000 -4.000000 -999.000000 2.200000 230.000000 59.000000 2.000000 
0.003000 0.700000 0.002000 0.045000 28.000000 26.000000 -3.600000 0.100000 1.400000 180.000000 53.000000 5.000000 
0.003000 0.700000 0.002000 0.044000 34.000000 29.000000 -3.300000 -999.000000 1.400000 140.000000 53.000000 -999.000000 
0.002000 0.600000 0.002000 0.043000 36.000000 32.000000 -3.300000 -999.000000 1.700000 230.000000 53.000000 -999.000000 
0.002000 0.600000 0.002000 0.040000 31.000000 31.000000 -3.000000 -999.000000 1.000000 110.000000 52.000000 9.000000 
0.002000 0.600000 0.002000 0.039000 28.000000 27.000000 -2.800000 -999.000000 1.700000 110.000000 55.000000 6.000000 
0.002000 0.600000 0.002000 0.039000 33.000000 28.000000 -2.400000 -999.000000 1.500000 200.000000 57.000000 7.000000 
0.002000 0.700000 0.002000 0.040000 26.000000 25.000000 -2.500000 0.000000 1.100000 90.000000 67.000000 8.000000 
0.002000 0.800000 0.002000 0.044000 26.000000 24.000000 -2.300000 -999.000000 2.000000 230.000000 63.000000 9.000000 
0.003000 0.800000 0.002000 0.045000 31.000000 30.000000 -2.400000 -999.000000 1.700000 140.000000 66.000000 9.000000 
0.003000 1.000000 0.004000 0.048000 39.000000 37.000000 -2.000000 0.200000 1.300000 110.000000 63.000000 9.000000 
0.003000 1.000000 0.006000 0.051000 46.000000 43.000000 -0.900000 -999.000000 1.400000 110.000000 58.000000 9.000000 
0.004000 1.100000 0.008000 0.054000 51.000000 46.000000 -1.600000 -999.000000 1.500000 70.000000 89.000000 9.000000 
0.003000 1.000000 0.010000 0.054000 65.000000 63.000000 -0.300000 0.900000 3.600000 290.000000 65.000000 9.000000 
0.003000 0.700000 0.018000 0.038000 68.000000 61.000000 -0.800000 -999.000000 5.200000 20.000000 83.000000 9.000000 
0.003000 0.700000 0.019000 0.040000 42.000000 41.000000 0.000000 -999.000000 4.500000 360.000000 64.000000 8.000000 
0.003000 0.600000 0.024000 0.029000 45.000000 43.000000 -1.500000 1.500000 4.300000 360.000000 94.000000 9.000000 
0.003000 0.700000 0.020000 0.033000 44.000000 28.000000 -1.200000 -999.000000 2.100000 70.000000 90.000000 9.000000 
0.002000 1.200000 0.009000 0.045000 52.000000 43.000000 -1.500000 -999.000000 3.200000 360.000000 94.000000 9.000000 
0.002000 1.500000 0.002000 0.058000 56.000000 52.000000 -1.200000 3.900000 5.100000 320.000000 78.000000 9.000000 
0.003000 1.100000 0.002000 0.065000 65.000000 62.000000 -0.700000 -999.000000 1.400000 230.000000 68.000000 9.000000 
0.002000 1.000000 0.002000 0.056000 52.000000 44.000000 -0.900000 -999.000000 5.400000 20.000000 82.000000 8.000000 
0.003000 1.200000 0.002000 0.058000 51.000000 37.000000 -1.000000 0.000000 3.700000 20.000000 79.000000 9.000000 
0.003000 1.100000 0.002000 0.054000 45.000000 38.000000 -1.100000 -999.000000 4.100000 20.000000 74.000000 -999.000000 
0.003000 1.200000 0.002000 0.056000 42.000000 32.000000 -1.300000 -999.000000 3.300000 340.000000 70.000000 -999.000000 
0.002000 1.200000 0.002000 0.052000 45.000000 37.000000 -1.600000 -999.000000 2.600000 340.000000 66.000000 9.000000 
0.003000 1.300000 0.002000 0.051000 41.000000 36.000000 -1.400000 -999.000000 2.000000 340.000000 69.000000 -999.000000 
0.002000 1.200000 0.002000 0.046000 53.000000 48.000000 -1.400000 -999.000000 1.000000 360.000000 67.000000 -999.000000 
0.002000 0.900000 0.002000 0.038000 51.000000 45.000000 -1.400000 -999.000000 1.200000 20.000000 70.000000 3.000000 
0.002000 0.800000 0.002000 0.036000 44.000000 37.000000 -1.500000 -999.000000 0.900000 340.000000 67.000000 2.000000 
0.002000 0.800000 0.002000 0.036000 46.000000 38.000000 -1.700000 -999.000000 0.900000 320.000000 65.000000 3.000000 
0.002000 0.900000 0.002000 0.040000 48.000000 44.000000 -2.100000 -999.000000 1.100000 250.000000 70.000000 2.000000 
0.003000 1.100000 0.002000 0.044000 50.000000 46.000000 -1.500000 -999.000000 2.100000 230.000000 69.000000 8.000000 
0.003000 1.200000 0.002000 0.048000 48.000000 48.000000 -0.900000 -999.000000 2.000000 200.000000 70.000000 8.000000 
0.002000 1.000000 0.004000 0.040000 59.000000 52.000000 0.100000 -999.000000 2.600000 200.000000 64.000000 5.000000 
0.002000 0.800000 0.009000 0.036000 62.000000 55.000000 2.900000 -999.000000 2.500000 200.000000 60.000000 4.000000 
0.004000 1.000000 0.011000 0.044000 57.000000 50.000000 3.700000 -999.000000 3.100000 200.000000 61.000000 3.000000 
0.005000 1.000000 0.013000 0.046000 62.000000 56.000000 4.900000 -999.000000 2.200000 180.000000 56.000000 5.000000 
0.005000 0.800000 0.025000 0.031000 57.000000 52.000000 5.500000 -999.000000 2.900000 200.000000 54.000000 6.000000 
0.004000 0.600000 0.033000 0.020000 42.000000 40.000000 5.100000 -999.000000 4.100000 200.000000 62.000000 7.000000 
0.004000 0.800000 0.013000 0.044000 36.000000 28.000000 4.800000 -999.000000 3.400000 200.000000 64.000000 5.000000 
0.004000 0.900000 0.008000 0.052000 55.000000 48.000000 4.800000 -999.000000 5.300000 200.000000 63.000000 6.000000 
0.003000 1.100000 0.003000 0.060000 51.000000 51.000000 4.400000 -999.000000 5.500000 200.000000 63.000000 7.000000 
0.003000 1.300000 0.002000 0.068000 58.000000 51.000000 4.300000 -999.000000 3.800000 180.000000 69.000000 7.000000 
0.003000 1.500000 0.002000 0.067000 56.000000 51.000000 4.600000 -999.000000 3.800000 180.000000 69.000000 -999.000000 
0.003000 1.500000 0.002000 0.062000 59.000000 52.000000 4.700000 -999.000000 4.600000 180.000000 63.000000 -999.000000 
0.003000 2.200000 0.002000 0.071000 63.000000 54.000000 4.900000 -999.000000 6.600000 200.000000 61.000000 8.000000 
0.003000 2.000000 0.002000 0.071000 72.000000 67.000000 5.300000 -999.000000 7.100000 200.000000 61.000000 -999.000000 
0.003000 1.900000 0.002000 0.068000 66.000000 59.000000 5.000000 -999.000000 9.300000 200.000000 63.000000 -999.000000 
0.003000 1.700000 0.002000 0.064000 65.000000 59.000000 4.400000 -999.000000 11.600000 230.000000 61.000000 9.000000 
0.003000 1.500000 0.002000 0.057000 63.000000 59.000000 4.300000 -999.000000 11.100000 230.000000 60.000000 -999.000000 
0.003000 1.800000 0.002000 0.063000 58.000000 54.000000 4.500000 -999.000000 8.300000 230.000000 61.000000 -999.000000 
0.003000 1.500000 0.002000 0.050000 56.000000 55.000000 4.900000 -999.000000 9.000000 230.000000 63.000000 10.000000 
0.003000 1.600000 0.002000 0.055000 55.000000 52.000000 5.300000 -999.000000 9.800000 230.000000 67.000000 10.000000 
0.003000 1.800000 0.002000 0.053000 54.000000 49.000000 5.500000 -999.000000 8.900000 230.000000 67.000000 8.000000 
0.003000 1.800000 0.002000 0.055000 54.000000 52.000000 5.700000 -999.000000 5.800000 200.000000 68.000000 4.000000 
0.004000 2.000000 0.002000 0.065000 65.000000 61.000000 6.000000 -999.000000 6.600000 200.000000 70.000000 5.000000 
0.003000 1.600000 0.002000 0.056000 64.000000 60.000000 6.300000 -999.000000 7.300000 200.000000 69.000000 2.000000 
0.004000 1.800000 0.003000 0.068000 62.000000 61.000000 6.800000 -999.000000 9.200000 230.000000 61.000000 4.000000 
0.004000 1.900000 0.004000 0.086000 80.000000 73.000000 8.000000 -999.000000 6.900000 200.000000 64.000000 6.000000 
0.004000 1.600000 0.004000 0.081000 104.000000 94.000000 8.500000 -999.000000 6.200000 230.000000 60.000000 4.000000 
0.003000 0.600000 0.023000 0.033000 105.000000 99.000000 8.900000 -999.000000 6.200000 230.000000 57.000000 6.000000 
0.003000 0.500000 0.032000 0.025000 43.000000 33.000000 8.800000 -999.000000 5.200000 200.000000 59.000000 7.000000 
0.003000 0.500000 0.035000 0.022000 46.000000 33.000000 8.300000 -999.000000 6.200000 230.000000 61.000000 8.000000 
0.003000 0.500000 0.038000 0.019000 43.000000 36.000000 8.300000 -999.000000 3.500000 230.000000 58.000000 6.000000 
0.002000 0.500000 0.026000 0.034000 42.000000 36.000000 8.000000 -999.000000 0.900000 50.000000 53.000000 7.000000 
0.002000 0.600000 0.014000 0.044000 56.000000 44.000000 6.700000 -999.000000 3.500000 20.000000 68.000000 8.000000 
0.002000 0.900000 0.002000 0.064000 49.000000 39.000000 5.700000 -999.000000 2.400000 290.000000 64.000000 2.000000 
0.003000 1.200000 0.002000 0.068000 56.000000 51.000000 5.500000 -999.000000 1.400000 20.000000 63.000000 -999.000000 
0.002000 1.100000 0.002000 0.060000 57.000000 47.000000 5.200000 -999.000000 0.400000 0.000000 59.000000 -999.000000 
0.002000 1.200000 0.002000 0.059000 53.000000 44.000000 5.400000 -999.000000 2.000000 20.000000 67.000000 8.000000 
0.002000 1.200000 0.002000 0.056000 54.000000 47.000000 5.500000 -999.000000 2.700000 20.000000 70.000000 -999.000000 
0.002000 1.400000 0.002000 0.058000 50.000000 47.000000 5.500000 -999.000000 0.900000 50.000000 70.000000 -999.000000 
0.002000 1.300000 0.002000 0.053000 59.000000 50.000000 5.300000 -999.000000 1.200000 250.000000 73.000000 9.000000 
0.003000 1.100000 0.002000 0.048000 59.000000 56.000000 5.700000 -999.000000 3.000000 230.000000 79.000000 -999.000000 
0.002000 0.900000 0.002000 0.044000 63.000000 54.000000 6.100000 -999.000000 1.100000 110.000000 84.000000 -999.000000 
0.003000 1.200000 0.002000 0.048000 62.000000 54.000000 6.600000 -999.000000 1.400000 90.000000 85.000000 7.000000 
0.003000 1.300000 0.002000 0.048000 59.000000 52.000000 5.800000 -999.000000 3.700000 200.000000 73.000000 2.000000 
0.003000 1.100000 0.002000 0.042000 54.000000 53.000000 6.300000 -999.000000 3.700000 200.000000 70.000000 6.000000 
0.003000 1.000000 0.002000 0.040000 60.000000 51.000000 6.800000 -999.000000 4.500000 200.000000 76.000000 4.000000 
0.003000 1.300000 0.002000 0.046000 53.000000 53.000000 7.300000 -999.000000 7.500000 230.000000 58.000000 9.000000 
0.003000 1.300000 0.002000 0.046000 59.000000 55.000000 7.100000 -999.000000 5.700000 200.000000 55.000000 9.000000 
0.003000 1.200000 0.002000 0.046000 71.000000 64.000000 7.300000 -999.000000 5.600000 230.000000 45.000000 10.000000 
0.003000 1.300000 0.002000 0.053000 76.000000 64.000000 7.800000 -999.000000 2.500000 200.000000 52.000000 10.000000 
0.003000 1.200000 0.002000 0.052000 80.000000 62.000000 8.300000 -999.000000 2.900000 230.000000 58.000000 10.000000 
0.002000 1.000000 0.002000 0.045000 66.000000 56.000000 8.300000 -999.000000 1.900000 180.000000 58.000000 10.000000 
0.002000 0.900000 0.003000 0.044000 45.000000 41.000000 8.200000 -999.000000 1.000000 90.000000 54.000000 10.000000 
0.002000 1.000000 0.002000 0.048000 39.000000 32.000000 7.900000 -999.000000 2.600000 70.000000 52.000000 10.000000 
0.002000 0.800000 0.002000 0.043000 48.000000 43.000000 7.400000 -999.000000 2.100000 70.000000 56.000000 10.000000 
0.002000 0.700000 0.006000 0.039000 32.000000 33.000000 6.900000 -999.000000 5.900000 270.000000 66.000000 10.000000 
-999.000000 -999.000000 -999.000000 -999.000000 26.000000 23.000000 5.900000 -999.000000 4.700000 230.000000 76.000000 10.000000 
-999.000000 -999.000000 -999.000000 -999.000000 31.000000 18.000000 5.900000 2.400000 1.700000 180.000000 71.000000 10.000000 
0.002000 0.500000 0.023000 0.027000 31.000000 30.000000 5.100000 -999.000000 2.300000 250.000000 82.000000 10.000000 
0.001000 0.500000 0.024000 0.024000 30.000000 27.000000 5.000000 -999.000000 1.900000 180.000000 87.000000 10.000000 
0.001000 0.500000 0.019000 0.027000 33.000000 30.000000 4.900000 1.200000 2.100000 200.000000 91.000000 10.000000 
0.001000 0.500000 0.017000 0.029000 26.000000 25.000000 4.900000 -999.000000 2.100000 200.000000 89.000000 -999.000000 
0.001000 0.400000 0.021000 0.024000 27.000000 24.000000 5.000000 -999.000000 1.300000 250.000000 89.000000 -999.000000 
